grapheme,ground_truth_phoneme,predicted_phoneme,model
sardonic,sɑɹdˈɑːnɪk,/sɑɹˈdɑnɪk/,gpt-4o
saroyan,sɚˈɔɪn,/səˈɹɔɪən/,gpt-4o
sasse,sˈæs,"The word 'sasse' does not have a standard pronunciation in General American English, as it is not a commonly recognized word. If you meant a different word or a name, please provide additional context. However, if you are referring to a hypothetical pronunciation based on English phonotactics, it could be transcribed as /sæs/.",gpt-4o
satchel,sˈætʃəl,The General American English phonemic transcription for 'satchel' is /ˈsætʃəl/.,gpt-4o
satiate,sˈæʃət,/ˈseɪʃiˌeɪt/,gpt-4o
sawshark,sˈɑːʃɑɹk,/sɔˈʃɑɹk/,gpt-4o
sawtooth,sˈɔːtwˌɑθ,/sɔˈtuθ/,gpt-4o
scallywag,skˈæljˌɑg,/skæliˌwæɡ/,gpt-4o
scalpel,skˈælpəl,/ˈskælpəl/,gpt-4o
scap,skˈæp,/skæp/,gpt-4o
scarce,skˈɛɹs,/skɛɹs/,gpt-4o
scarcely,skˈɛɹsli,/skɛɹsli/,gpt-4o
sceptre,sˈɛptɚ,/ˈsɛptɚ/,gpt-4o
scooper,skˈuːpɚ,/ˈskupɚ/,gpt-4o
scotus,skˈoʊtəs,/ˈskoʊtəs/,gpt-4o
scouse,skˈaʊs,The General American English phonemic transcription for 'scouse' is /skaʊs/.,gpt-4o
scran,skɹˈæn,/skɹæn/,gpt-4o
scraper,skɹˈeɪpɚ,/ˈskɹeɪpɚ/,gpt-4o
scrawl,skɹˈɔːl,/skɹɔl/,gpt-4o
scuff,skˈʌf,/skʌf/,gpt-4o
seaman,sˈiːmən,/ˈsiːmən/,gpt-4o
secession,sɪsˈɛʃən,/sɪˈsɛʃən/,gpt-4o
sedative,sˈɛdətɪv,/ˈsɛdətɪv/,gpt-4o
sehnsucht,sˈɛnskət,"The word 'sehnsucht' is of German origin and does not have a standard pronunciation in General American English. However, if approximated using GAE phonemes, it might be transcribed as /ˈzeɪnzʊkt/.",gpt-4o
seiyuu,sijˈuːə,"The word 'seiyuu' is a Japanese term and does not have a standard pronunciation in General American English. However, if approximated in GAE, it might be transcribed as /ˈseɪjuː/.",gpt-4o
seleucus,səlˈeɪkwəs,The General American English phonemic transcription for 'Seleucus' is /səˈluːkəs/.,gpt-4o
selfsame,sˈɛlfsˌeɪm,/ˈsɛlfsɛɪm/,gpt-4o
seminole,sˈɛmɪnˌoʊl,/ˈsɛmɪˌnoʊl/,gpt-4o
sentient,sˈɛntiənt,/sɛnʃənt/,gpt-4o
sepoy,sˈɛpɔɪ,/ˈsiːpɔɪ/,gpt-4o
septal,sˈɛptəl,/septəl/,gpt-4o
sesh,sˈɛʃ,/sɛʃ/,gpt-4o
sesquicentennial,sˌɛskwəsəntˈiːʃən,/sɛskwɪsɛnˈtɛniəl/,gpt-4o
setpoints,sˈɛtpˌɔɪnts,/setpɔɪnts/,gpt-4o
sewed,sˈoʊd,/soʊd/,gpt-4o
sewell,sˈuːəl,The General American English phonemic transcription for 'sewell' is /ˈsuːəl/.,gpt-4o
sexed,sˈɛkst,/sɛkst/,gpt-4o
sexes,sˈɛksəz,/ˈsɛksɪz/,gpt-4o
sext,sˈɛkts,/sekst/,gpt-4o
shader,ʃˈeɪdɚ,/ˈʃeɪdɚ/,gpt-4o
sharper,ʃˈɑːɹpɚ,/ˈʃɑɹpɚ/,gpt-4o
shiite,ʃˈiːˌaɪt,/ˈʃiːaɪt/,gpt-4o
shikar,ʃˈiːkɚ,The General American English phonemic transcription for 'shikar' is /ʃɪˈkɑɹ/.,gpt-4o
shikari,ʃɪkˈɑːɹi,/ʃɪˈkɑɹi/,gpt-4o
shillings,ʃˈɪlɪŋz,/ˈʃɪlɪŋz/,gpt-4o
shipp,ʃˈɪp,/ʃɪp/,gpt-4o
shithead,ʃˈɪthˌɛd,/ˈʃɪthɛd/,gpt-4o
shitpost,ʃˈɪtpˌoʊst,/ˈʃɪtpoʊst/,gpt-4o
shizzle,ʃˈɪzəl,/ˈʃɪzəl/,gpt-4o
shoelace,ʃˈuːlˌeɪs,/ˈʃuˌleɪs/,gpt-4o
shrew,ʃɹˈuː,/ʃɹu/,gpt-4o
shriek,ʃɹˈiːk,/ʃɹiːk/,gpt-4o
sian,siˈæn,"The word 'sian' does not have a standard pronunciation in General American English as it is not a standalone word with a fixed pronunciation. However, if you are referring to a common pronunciation pattern found in names or words like 'Asian' or 'Persian', it would typically be transcribed as /ʒən/ or /ʃən/ depending on the context. If you have a specific context or word in mind, please provide more details for an accurate transcription.",gpt-4o
sicken,sˈɪkən,/ˈsɪkən/,gpt-4o
sickening,sˈɪkənɪŋ,/sɪkənɪŋ/,gpt-4o
sied,sˈiːd,/sid/,gpt-4o
siena,sˈiːnə,/sɪˈɛnə/,gpt-4o
sildenafil,sˈɪldənwˌeɪ,/sɪlˈdɛnəˌfɪl/,gpt-4o
silesia,sɪlˈiːzə,/sɪˈliːʒə/,gpt-4o
silkie,sˈɪlki,/sɪlki/,gpt-4o
silsden,sˈɪldən,/sɪlzdən/,gpt-4o
simile,sɪmˈiːl,The General American English phonemic transcription for 'simile' is /ˈsɪməli/.,gpt-4o
similitude,sˈɪmələtˌud,/sɪˈmɪlɪˌtud/,gpt-4o
situs,sˈaɪtəs,The General American English phonemic transcription for 'situs' is /ˈsaɪtəs/.,gpt-4o
sixteenth,sɪkstˈiːnθ,/sɪksˈtiːnθ/,gpt-4o
skeptic,skˈɛptɪk,/ˈskɛptɪk/,gpt-4o
sketched,skˈɛtʃt,/skɛtʃt/,gpt-4o
sketching,skˈɛtʃɪŋ,/skɛtʃɪŋ/,gpt-4o
skidoo,skiˈuːdoʊ,/skɪˈduː/,gpt-4o
skilful,skˈɪlfəl,The General American English phonemic transcription for 'skilful' is /ˈskɪlfəl/.,gpt-4o
skippable,skˈɪpəbəl,/skɪpəbl̩/,gpt-4o
skitter,skˈɪtɚ,/skɪtɚ/,gpt-4o
skuld,skˈʌld,/skʌld/,gpt-4o
slacker,slˈækɚ,/slækɚ/,gpt-4o
slamming,slˈæmɪŋ,/slæmɪŋ/,gpt-4o
slanguage,slˈæŋjuɪdʒ,/slæŋɡwɪdʒ/,gpt-4o
slava,slˈɑːvə,/slɑvə/,gpt-4o
slavonic,sləvˈɑːnɪk,/sləˈvɑnɪk/,gpt-4o
sleaze,slˈiːz,/sliːz/,gpt-4o
sligo,slˈiːgoʊ,The General American English phonemic transcription for 'sligo' is /ˈslaɪɡoʊ/.,gpt-4o
slimy,slˈaɪmi,/slˈaɪmi/,gpt-4o
slivovitz,slˈɪvəvɪts,/slɪvəˌvɪts/,gpt-4o
slum,slˈʌm,/slʌm/,gpt-4o
slurpy,slˈɚpi,/slɝpi/,gpt-4o
slushpile,slˈʌspʃəl,/slʌʃpaɪl/,gpt-4o
slutsky,slˈʌtski,/slʌtski/,gpt-4o
smolder,smˈoʊldɚ,/smoʊldɚ/,gpt-4o
snappy,snˈæpi,/snæpi/,gpt-4o
snell,snˈɛl,/snɛl/,gpt-4o
sniff,snˈɪf,/snɪf/,gpt-4o
snooty,snˈuːti,/sˈnuːti/,gpt-4o
snoozefest,snˈuːzfˌɛsts,/snuːzˌfɛst/,gpt-4o
snore,snˈɔːɹ,/snɔɹ/,gpt-4o
snoring,snˈɔːɹɪŋ,/snɔɹɪŋ/,gpt-4o
snowbird,snˈoʊbˌɚd,/snoʊbɝd/,gpt-4o
snowfall,snˈoʊfɑl,/snoʊˌfɔl/,gpt-4o
snub,snˈʌb,/snʌb/,gpt-4o
snuffle,snˈʌfəl,/snʌfəl/,gpt-4o
snugly,snˈʌgli,/snʌɡli/,gpt-4o
socrates,sˈɑːkɹətˌiz,/sɑˈkɹətiːz/,gpt-4o
soffit,sˈɔːfɪt,/ˈsɑfɪt/,gpt-4o
softness,sˈɔːftnəs,/ˈsɔftnəs/,gpt-4o
solarization,sˌoʊlɑɹɛziˈeɪʃən,/ˌsoʊləɹəˈzeɪʃən/,gpt-4o
solicitor,səlˈɪsətɚ,/səˈlɪsɪtɚ/,gpt-4o
sombrero,sɑmbɹˈɛɹoʊ,/səmˈbɹɛɹoʊ/,gpt-4o
sonde,sˈɑːnd,The General American English phonemic transcription for 'sonde' is /sɑnd/.,gpt-4o
songhai,sˈɔːŋhˈaɪ,/sɔŋˈɡaɪ/,gpt-4o
sortilege,sˈɔːɹtəlˌeɪdʒ,The General American English phonemic transcription for 'sortilege' is /ˈsɔɹtɪlɪdʒ/.,gpt-4o
sotol,sˈoʊtəl,/səˈtoʊl/,gpt-4o
soubrette,subɹˈɛt,/suˈbɹɛt/,gpt-4o
southerly,sˈʌðɚli,/ˈsʌðɚli/,gpt-4o
spake,spˈeɪk,/speɪk/,gpt-4o
spared,spˈɛɹd,/spɛɹd/,gpt-4o
spate,spˈeɪt,/speɪt/,gpt-4o
spatter,spˈætɚ,/spæɾɚ/,gpt-4o
spawner,spˈɔːnɚ,/spɔnɚ/,gpt-4o
spectral,spˈɛktɹəl,/sˈpɛktɹəl/,gpt-4o
sped,spˈɛd,/spɛd/,gpt-4o
speeded,spˈiːdɪd,/spiːdɪd/,gpt-4o
speedrun,spˈiːdɹən,/spiːdɹʌn/,gpt-4o
speedrunning,spˈiːdɹənɪŋ,/spiːdˌɹʌnɪŋ/,gpt-4o
speedruns,spˈiːdɹənz,/spidɹʌnz/,gpt-4o
sphincter,sfˈɪŋktɚ,/sfɪŋktɚ/,gpt-4o
sphinx,sfˈɪŋks,/sfɪŋks/,gpt-4o
spinet,spˈɪnət,/spɪˈnɛt/,gpt-4o
spinster,spˈɪnstɚ,/spɪnstɚ/,gpt-4o
spiny,spˈaɪni,/spaɪni/,gpt-4o
spirometer,spˈɪɹəmˌɛtɚ,/spəˈɹɑmətɚ/,gpt-4o
splendor,splˈɛndɚ,/splɛnˌdɚ/,gpt-4o
sponger,spˈʌŋgɚ,/spʌndʒɚ/,gpt-4o
spout,spˈaʊt,/spaʊt/,gpt-4o
sprayer,spɹˈeɪɚ,/sˈpɹeɪɚ/,gpt-4o
spreader,spɹˈɛdɚ,/spɹɛdɚ/,gpt-4o
springe,spɹˈɪndʒ,The General American English phonemic transcription for 'springe' is /spɹɪndʒ/.,gpt-4o
spud,spˈʌd,/spʌd/,gpt-4o
spunk,spˈʌŋk,/spʌŋk/,gpt-4o
spurt,spˈɚt,/spɝt/,gpt-4o
squamish,skwˈiːmɪʃ,/sˈkwɑːmɪʃ/,gpt-4o
squat,skwˈɑːt,/skwɑt/,gpt-4o
squee,skwˈiː,/skwi/,gpt-4o
stairway,stˈɛɹwˌeɪ,/stɛɹweɪ/,gpt-4o
stanch,stˈæntʃ,/stɑntʃ/,gpt-4o
standpoint,stˈændpˌɔɪnt,/ˈstændˌpɔɪnt/,gpt-4o
staphylococcus,stˌæfələkˈɔːkəs,/ˌstæfɪloʊˈkɑkəs/,gpt-4o
stapler,stˈeɪpəlɚ,/ˈsteɪplɚ/,gpt-4o
statism,stˈeɪtˌɪzəm,/ˈsteɪtɪzəm/,gpt-4o
steadiness,stˈɛdinɪs,/ˈstɛdinəs/,gpt-4o
steers,stˈɪɹz,/stɪɹz/,gpt-4o
stench,stˈɛntʃ,/stɛntʃ/,gpt-4o
sternum,stˈɚnəm,/stɝnəm/,gpt-4o
stoned,stˈoʊnd,/stoʊnd/,gpt-4o
storages,stˈɔːɹədʒəz,/stɔɹɪdʒɪz/,gpt-4o
stracciatella,stɹˌækiətˈɛlə,The General American English phonemic transcription for 'stracciatella' is /ˌstɹɑːtʃəˈtɛlə/.,gpt-4o
streptomycin,stɹˌɛptəmˈɪsən,/stɹɛptoʊˈmaɪsɪn/,gpt-4o
strident,stɹˈaɪdənt,/ˈstɹaɪdənt/,gpt-4o
striping,stɹˈaɪpɪŋ,/ˈstɹaɪpɪŋ/,gpt-4o
strontian,stɹˈɑːnʃən,The General American English phonemic transcription for 'strontian' is /ˈstɹɑnʃən/.,gpt-4o
stye,stˈaɪ,/stai/,gpt-4o
stylesheet,stˈaɪləstˌi,/ˈstaɪlʃiːt/,gpt-4o
subsidize,sˈʌbsɪdˌaɪz,/sʌb.səˌdaɪz/,gpt-4o
subsistence,səbsˈɪstəns,/səbˈsɪstəns/,gpt-4o
subtly,sˈʌtəli,/ˈsʌtli/,gpt-4o
sudsy,sˈʌdzi,/sʌdzi/,gpt-4o
suffrage,sˈʌfɹɪdʒ,/sʌfɹɪdʒ/,gpt-4o
sundial,sˈʌndˌaɪl,/sʌnˈdaɪəl/,gpt-4o
sundry,sˈʌndɹi,/sʌndɹi/,gpt-4o
sunk,sˈʌŋk,/sʌŋk/,gpt-4o
sunken,sˈʌŋkən,/ˈsʌŋkən/,gpt-4o
supercollider,supɚkəlˈaɪdɚ,/ˈsupɚkəˌlaɪdɚ/,gpt-4o
supplant,səplˈænt,/səˈplænt/,gpt-4o
supplicate,sˈʌplɪkˌeɪt,/sʌplɪˌkeɪt/,gpt-4o
surpass,sɚpˈæs,/sɚˈpæs/,gpt-4o
swanage,swˈɑːnɪdʒ,"The word 'Swanage' does not have a standard pronunciation in General American English, as it is a proper noun specific to a location in the UK and not commonly used in American English. However, if we were to approximate its pronunciation in GAE, it might be transcribed as /ˈswɑnɪdʒ/.",gpt-4o
swank,swˈæŋk,/swæŋk/,gpt-4o
swanson,swˈɑːnsən,/swɑnsən/,gpt-4o
sweepstake,swˈiːpstˌeɪk,/swiːpsteɪk/,gpt-4o
swink,swˈɪŋk,The General American English phonemic transcription for 'swink' is /swɪŋk/.,gpt-4o
swivels,swˈɪvəlz,/swɪvəlz/,gpt-4o
swole,swˈoʊl,/swoʊl/,gpt-4o
swop,swˈɑːp,The General American English phonemic transcription for 'swop' is /swɑp/.,gpt-4o
syenite,sˈaɪnit,/ˈsaɪəˌnaɪt/,gpt-4o
syllable,sˈɪləbəl,/ˈsɪləbəl/,gpt-4o
symmetrical,səmˈɛtɹɪkəl,/sɪˈmɛtɹɪkəl/,gpt-4o
symphonic,sɪmfˈɑːnɪk,/sɪmˈfɑnɪk/,gpt-4o
synaxis,sˈɪnəsks,The General American English phonemic transcription for 'synaxis' is /sɪˈnæksɪs/.,gpt-4o
syncope,sˈɪŋkoʊp,/sɪŋkəpi/,gpt-4o
syriac,sˈɪɹiæk,/sɪˈɹiæk/,gpt-4o
syrinx,sˈaɪɹɪŋks,/sɪˈɹɪŋks/,gpt-4o
systole,sɪstˈoʊl,/sɪˈstoʊli/,gpt-4o
szeto,ʃˈiːtoʊ,/sitoʊ/,gpt-4o
tahini,təhˈiːni,/təˈhini/,gpt-4o
tailbone,tˈeɪlbˌeɪn,/ˈteɪlboʊn/,gpt-4o
tait,tˈeɪt,/tet/,gpt-4o
taker,tˈeɪkɚ,/ˈteɪkɚ/,gpt-4o
tamoxifen,tˌæmˈɑːksəfən,/təˈmɑksəˌfɛn/,gpt-4o
tanged,tˈæŋd,/tæŋd/,gpt-4o
tanit,tˈænɪt,/tænɪt/,gpt-4o
tantalum,tˈæntələm,/ˈtæntələm/,gpt-4o
tantara,tɑntˈɑːɹə,/tænˈtɛɹə/,gpt-4o
tanto,tˈæntoʊ,The General American English phonemic transcription for 'tanto' is /ˈtæntoʊ/.,gpt-4o
tardis,tˈɑːɹdɪs,/tɑɹdɪs/,gpt-4o
tasteful,tˈeɪstfəl,/ˈteɪstfəl/,gpt-4o
tatar,tˈætɚ,/təˈtɑɹ/,gpt-4o
tater,tˈeɪtɚ,/ˈteɪɾɚ/,gpt-4o
tatsoi,tɑtsˈoʊi,/tætˈsɔɪ/,gpt-4o
taxidermy,tˈæksədˌɚmi,/tæksɪˌdɝmi/,gpt-4o
tay,tˈeɪ,/tɛɪ/,gpt-4o
technologist,tˌɛknˈɑːlədʒɪst,/tɛkˈnɑlədʒɪst/,gpt-4o
teek,tˈiːk,/tik/,gpt-4o
teg,tˈɛg,/tɛɡ/,gpt-4o
tegucigalpa,tɛgusigˈælpə,The General American English phonemic transcription for 'Tegucigalpa' is /təˌɡusɪˈɡɑlpə/.,gpt-4o
telematics,tˌɛləmˈætɪks,/ˌtɛləˈmætɪks/,gpt-4o
temper,tˈɛmpɚ,/ˈtɛmpɚ/,gpt-4o
temperance,tˈɛmpɚəns,/ˈtɛmpɚəns/,gpt-4o
tenacious,tənˈeɪʃəs,/təˈneɪʃəs/,gpt-4o
tench,tˈɛntʃ,/tɛntʃ/,gpt-4o
tendencies,tˈɛndənsiz,/ˈtɛndənsiz/,gpt-4o
tendinitis,tˌɛndənˈiːtəs,/tɛndəˈnaɪtɪs/,gpt-4o
tentative,tˈɛntətɪv,/ˈtɛntətɪv/,gpt-4o
tentatively,tˈɛntətɪvli,/ˈtɛntətɪvli/,gpt-4o
terrify,tˈɛɹəfˌaɪ,/ˈtɛɹəˌfaɪ/,gpt-4o
testy,tˈɛsti,/ˈtɛsti/,gpt-4o
tetracycline,tˌɛtɹəsˈɪklən,/ˌtɛtɹəˈsaɪkliːn/,gpt-4o
tetrahydrocannabinol,tˌɛtɹəfˌɑkənˈɔːɹdʒənəbəl,/ˌtɛtɹəˌhaɪdɹoʊkəˈnæbɪnˌɔl/,gpt-4o
thales,θˈeɪlz,The General American English phonemic transcription for 'thales' is /ˈθeɪlz/.,gpt-4o
theogony,θiˈɔːgni,/θiˈɑɡəni/,gpt-4o
thereat,θˈɛɹeɪt,/ðɛɹˈæt/,gpt-4o
theta,θˈeɪtə,/ˈθeɪtə/,gpt-4o
thimphu,θˈɪmfə,The General American English phonemic transcription for 'Thimphu' is /ˈtɪmpu/.,gpt-4o
thistle,θˈɪsəl,/ˈθɪsəl/,gpt-4o
thole,θˈoʊl,/θoʊl/,gpt-4o
thrifty,θɹˈɪfti,/ˈθɹɪfti/,gpt-4o
throe,θɹˈoʊ,/θɹoʊ/,gpt-4o
thrombosis,θɹɑmbˈoʊsəs,/θɹɑmˈboʊsɪs/,gpt-4o
thunk,θˈʌnk,/thʌŋk/,gpt-4o
thymine,θˈaɪmˌaɪn,/ˈθaɪmiːn/,gpt-4o
tiksi,tˈɪksi,/tɪksi/,gpt-4o
timbuktu,tˌɪmbəktˈuː,/tɪmbʌkˈtu/,gpt-4o
timescape,tˈaɪmspˌeɪk,/ˈtaɪmskeɪp/,gpt-4o
timeworn,tˈaɪmwˌɚn,/ˈtaɪmwɔɹn/,gpt-4o
timidity,təmˈɪdəti,/təˈmɪdəti/,gpt-4o
tinge,tˈɪndʒ,/tɪndʒ/,gpt-4o
tinsel,tˈɪnsəl,/ˈtɪnsəl/,gpt-4o
tirade,taɪɹˈeɪd,/ˈtaɪˌɹeɪd/,gpt-4o
titin,tˈaɪtən,The General American English phonemic transcription for 'titin' is /ˈtaɪtɪn/.,gpt-4o
titmouse,tˈɪtməs,/tɪtmaʊs/,gpt-4o
tocsin,tˈoʊksɪn,/tɑksɪn/,gpt-4o
toiletry,tˈɔɪlətɹi,/ˈtɔɪlɪtɹi/,gpt-4o
tokenize,tˈoʊkənˌaɪz,/ˈtoʊkəˌnaɪz/,gpt-4o
tolerably,tˈɑːlɚəbli,/ˈtɑləɹəbli/,gpt-4o
tonneau,tənˈoʊ,The General American English pronunciation of 'tonneau' is /təˈnoʊ/.,gpt-4o
toothache,tˈuːθətʃ,/ˈtuːθeɪk/,gpt-4o
totalitarian,tˌoʊtˌælɪtˈɛɹiən,/ˌtoʊtəˈlɛɹiən/,gpt-4o
toughen,tˈʌfən,/ˈtʌfən/,gpt-4o
toupee,tˌupˈeɪ,/tuˈpeɪ/,gpt-4o
townie,tˈaʊni,/ˈtaʊni/,gpt-4o
toxicity,tɑksˈɪsəti,/tɑkˈsɪsɪti/,gpt-4o
trajan,tɹˈeɪdʒən,/trəˈdʒæn/,gpt-4o
tralee,tɹˈæli,/trəˈliː/,gpt-4o
transcendent,tɹænsˈɛndənt,/trænˈsɛndənt/,gpt-4o
transient,tɹˈænʒənt,/trænʃənt/,gpt-4o
transmogrify,tɹænzmˈɑːgɹəfˌaɪ,/trænzˈmɑɡɹəˌfaɪ/,gpt-4o
transpire,tɹænspˈaɪɚ,/trænˈspaɪɹ/,gpt-4o
trapping,tɹˈæpɪŋ,/træpɪŋ/,gpt-4o
trashy,tɹˈæʃi,/træʃi/,gpt-4o
treason,tɹˈiːzən,/ˈtɹiːzən/,gpt-4o
trekkie,tɹˈɛki,/ˈtɹɛki/,gpt-4o
trental,tɹˈɛntəl,/trɛntəl/,gpt-4o
triassic,tɹˌaɪˈæsˌɪk,/traɪˈæsɪk/,gpt-4o
tribulation,tɹˌɪbjəlˈeɪʃən,/ˌtɹɪbjəˈleɪʃən/,gpt-4o
trice,tɹˈaɪs,/trɑɪs/,gpt-4o
trichology,tɹaɪkˈɑːlədʒi,/trɪˈkɑlədʒi/,gpt-4o
tricot,tɹˈaɪkˌɑt,The General American English phonemic transcription for 'tricot' is /ˈtɹikoʊ/.,gpt-4o
triennial,tɹaɪˈɛniəl,/traiˈɛniəl/,gpt-4o
trimester,tɹaɪmˈɛstɚ,/trɪˈmɛstɚ/,gpt-4o
trimipramine,tɹˌɪməpɹəmˈeɪni,/trɪˈmɪpɹəˌmiːn/,gpt-4o
tripe,tɹˈaɪp,/trɑɪp/,gpt-4o
trope,tɹˈoʊp,/tɹoʊp/,gpt-4o
tropism,tɹˈoʊpɪzəm,/tɹoʊˌpɪzəm/,gpt-4o
trove,tɹˈoʊv,/tɹoʊv/,gpt-4o
trumpland,tɹˈʌmplənd,/trʌmplænd/,gpt-4o
tsundere,stˈʌndɚ,/tsuˈndeɹeɪ/,gpt-4o
tuatara,tutˈɑːɹə,/tʊəˈtɑɹə/,gpt-4o
turbot,tˌɚbˈoʊ,/ˈtɝbət/,gpt-4o
turnip,tˈɚnəp,/ˈtɝnɪp/,gpt-4o
tuscaloosa,tˌʌskəlˈuːsə,/tʌskəˈlusə/,gpt-4o
tuscan,tˈʌskən,/ˈtʌskən/,gpt-4o
tutelary,tˈuːtɚəli,/ˈtjuːtəlɛɹi/,gpt-4o
tweedle,twˈiːdəl,/twidəl/,gpt-4o
twelvemonth,twˈɛlvəmənθ,/twɛlvˌmʌnθ/,gpt-4o
twit,twˈɪt,/twɪt/,gpt-4o
tyro,tˈɪɹoʊ,/ˈtaɪɹoʊ/,gpt-4o
ufologist,ˌʌfoʊfˈɔːlədʒɪst,/juˈfɑlədʒɪst/,gpt-4o
ulm,ˈʌlm,The General American English phonemic transcription for 'ulm' is /ʌlm/.,gpt-4o
ulna,ˈʌlnə,/ˈʌlnə/,gpt-4o
ulyanovsk,juljənˈɔːsk,/juːliˈænɔfsk/,gpt-4o
umbral,ˈʌmbɹəl,/ˈʌmbɹəl/,gpt-4o
unassuming,ˌʌnəsˈuːmɪŋ,/ˌʌnəˈsumɪŋ/,gpt-4o
unbirthday,ənbˈɚθdˌeɪ,/ʌnˈbɝθdeɪ/,gpt-4o
unbroken,ənbɹˈoʊkən,/ʌnˈbɹoʊkən/,gpt-4o
unclench,ˈʌnklənθ,/ʌnˈklɛntʃ/,gpt-4o
underlie,ˌʌndɚlˈaɪ,/ˌʌndɚˈlaɪ/,gpt-4o
undervalue,ˈʌndɚvˌælju,/ˌʌndɚˈvælju/,gpt-4o
unilateral,jˌunəlˈætɚəl,/ˌjuːnɪˈlætɹəl/,gpt-4o
unreasonable,ənɹˈiːznəbəl,/ʌnˈɹiːzənəbəl/,gpt-4o
unremitting,ˌʌnɹɪmˈɪtɪŋ,/ˌʌnɹɪˈmɪtɪŋ/,gpt-4o
unrest,ənɹˈɛst,/ʌnˈɹɛst/,gpt-4o
unsatisfactory,ˌʌnsətɪsfˈæktɚi,/ˌʌnsætɪsˈfæktɹi/,gpt-4o
unstressed,ənstɹˈɛst,/ʌnˈstɹɛst/,gpt-4o
untouched,əntˈʌtʃt,/ʌnˈtʌtʃt/,gpt-4o
untruth,əntɹˈuːθ,/ʌnˈtɹuθ/,gpt-4o
upshot,ˈʌpʃˌɑt,/ˈʌpʃɑt/,gpt-4o
urbanest,ɚbˈænəst,/ˈɝbənɪst/,gpt-4o
uric,jˈɚɪk,/ˈjʊɹɪk/,gpt-4o
usonian,jˌusˈoʊniən,/juˈsoʊniən/,gpt-4o
usury,jˈuːʒɚi,/ˈjuːʒɚi/,gpt-4o
uvula,jˈuːvlə,/ˈjuːvjələ/,gpt-4o
vacuous,vˈækjuəs,/vækjuəs/,gpt-4o
vane,vˈeɪn,The General American English phonemic transcription for 'vane' is /veɪn/.,gpt-4o
varicose,vˈɛɹɪkˌoʊs,/ˈvæɹɪˌkoʊs/,gpt-4o
vastus,vˈæstəs,The General American English phonemic transcription for 'vastus' is /ˈvæstəs/.,gpt-4o
veer,vˈɪɹ,/vɪɹ/,gpt-4o
veiny,vˈeɪni,/ˈveɪni/,gpt-4o
velasquez,vɛlˈæskɛz,The General American English phonemic transcription for 'Velasquez' is /vəˈlæskɛz/.,gpt-4o
velvety,vˈɛlvəti,/ˈvɛlvəti/,gpt-4o
venal,vˈiːnəl,/ˈvinəl/,gpt-4o
venality,vɪnˈælɪti,/vəˈnæləti/,gpt-4o
venerate,vˈɛnɚˌeɪt,/vɛnəˌɹeɪt/,gpt-4o
ventricle,vˈɛntɹɪkəl,/ˈvɛntrɪkəl/,gpt-4o
veritas,vɚˈiːtəz,/verɪˌtɑs/,gpt-4o
vers,vˈɚs,The General American English phonemic transcription for 'vers' is /vɝs/.,gpt-4o
vertu,vˈɛɹtu,"The word 'vertu' is not commonly used in General American English, but if you are referring to the pronunciation based on its French origin, it would be transcribed as /vɛɹˈtu/ in GAE. However, if you meant a different word or context, please provide more details.",gpt-4o
vessey,vˈɛsi,The General American English phonemic transcription for 'vessey' is /ˈvɛsi/.,gpt-4o
vestibule,vˈɛstɪbjˌul,/vɛstɪˌbjuːl/,gpt-4o
vevay,vˈɛveɪ,The General American English phonemic transcription for 'vevay' is /vəˈveɪ/.,gpt-4o
vex,vˈɛks,/vɛks/,gpt-4o
vexed,vˈɛkst,/vɛkst/,gpt-4o
vfat,vˈæft,"The word 'vfat' does not have a standard pronunciation in General American English as it is typically an abbreviation or acronym. However, if pronounced as a single word, it might be transcribed as /ˈviːfæt/.",gpt-4o
vicariate,vikɚˈiːti,The General American English phonemic transcription for 'vicariate' is /vaɪˈkɛɹiət/.,gpt-4o
vigabatrin,vˌigəbˈætɪŋ,/vɪˈɡæbəˌtɹɪn/,gpt-4o
vinblastine,vˈɪnbləstˌeɪn,/vɪnˈblæstin/,gpt-4o
vinous,vˈaɪnəs,/vɪnəs/,gpt-4o
visceral,vˈɪsɚəl,/ˈvɪsɚəl/,gpt-4o
vistula,vɪstˈuːlə,/vɪsˈtʃuːlə/,gpt-4o
vitals,vˈaɪtəlz,/vˈaɪtəlz/,gpt-4o
vole,vˈoʊl,/voʊl/,gpt-4o
vomer,vˈoʊmɚ,/ˈvoʊmɚ/,gpt-4o
voorhees,vˈʊɹhiz,The General American English phonemic transcription for 'voorhees' is /ˈvɔɹˌhiz/.,gpt-4o
vorpal,vˈɔːɹpəl,/vɔɹpəl/,gpt-4o
vosges,vˈoʊsəs,"The word 'Vosges' does not have a standard pronunciation in General American English, as it is a proper noun referring to a region in France and is typically pronounced in a way that reflects its French origin. However, an approximation in GAE might be /voʊʒ/ or /voʊʒɪz/, but this can vary depending on the speaker's familiarity with French pronunciation.",gpt-4o
wabamun,wˈɑːbənjˌum,The General American English phonemic transcription for 'wabamun' is /ˈwɑbəmən/.,gpt-4o
wacko,wˈækoʊ,/wækoʊ/,gpt-4o
waff,wˈɔːf,/wæf/,gpt-4o
wail,wˈeɪl,/wɛɪl/,gpt-4o
wailer,wˈeɪlɚ,/ˈweɪlɚ/,gpt-4o
wailing,wˈeɪlɪŋ,The General American English phonemic transcription for 'wailing' is /ˈweɪlɪŋ/.,gpt-4o
