grapheme,ground_truth_phoneme,predicted_phoneme,model
formalism,fˈɔːɹməlˌɪzəm,The General American English pronunciation of 'formalism' is /ˈfɔɹməˌlɪzəm/.,gpt-3.5-turbo
fortean,fɔɹtˈiːn,The General American English pronunciation of 'fortean' is /fɔɹˈtiən/.,gpt-3.5-turbo
fourscore,fˈɔːɹskˌɔɹ,The General American English pronunciation of 'fourscore' is /ˈfɔɹskɔɹ/.,gpt-3.5-turbo
frantic,fɹˈæntɪk,The General American English pronunciation of 'frantic' is /ˈfɹæntɪk/.,gpt-3.5-turbo
frayne,fɹˈeɪn,The General American English pronunciation of 'frayne' is /fɹeɪn/.,gpt-3.5-turbo
freq,fɹˈiːk,The General American English pronunciation of 'freq' is /fɹɛk/.,gpt-3.5-turbo
friar,fɹˈaɪɚ,/fɹaɪəɹ/,gpt-3.5-turbo
friary,fɹˈaɪɚi,/fraɪˌɛri/,gpt-3.5-turbo
frick,fɹˈɪk,The General American English pronunciation of 'frick' is /fɹɪk/.,gpt-3.5-turbo
friesian,fɹˈiːʒən,The General American English pronunciation of 'Friesian' is /ˈfɹiʒən/.,gpt-3.5-turbo
frigatebird,fɹˈɪgətɪbd,The General American English pronunciation of 'frigatebird' is /ˈfɹɪɡətˌbɝd/.,gpt-3.5-turbo
frond,fɹˈɑːnd,The General American English pronunciation of 'frond' is /fɹɑnd/.,gpt-3.5-turbo
frosting,fɹˈɔːstɪŋ,The General American English pronunciation of 'frosting' is /ˈfɹɔstɪŋ/.,gpt-3.5-turbo
fruition,fɹuˈɪʃən,The General American English pronunciation of 'fruition' is /fɹuˈɪʃən/.,gpt-3.5-turbo
fsck,sfˈæk,The word 'fsck' does not have a standard General American English pronunciation as it is not a recognized English word.,gpt-3.5-turbo
fugazi,fugˈɑːzi,The General American English pronunciation of 'fugazi' is /fuˈɡɑzi/.,gpt-3.5-turbo
fujiwara,fudʒiwˈɑːɹə,The General American English pronunciation of 'fujiwara' is /fuˈdʒiˌwɑɹə/.,gpt-3.5-turbo
fulsome,fˈʊlsəm,The General American English pronunciation of 'fulsome' is /ˈfʊlsəm/.,gpt-3.5-turbo
fungo,fˈʌŋgoʊ,The General American English pronunciation of 'fungo' is /ˈfʌŋɡoʊ/.,gpt-3.5-turbo
funkadelic,fˌʌndəkˈælɪk,The General American English pronunciation of 'funkadelic' is /fʌŋkəˈdɛlɪk/.,gpt-3.5-turbo
furnish,fˈɚnɪʃ,The General American English pronunciation of 'furnish' is /ˈfɝnɪʃ/.,gpt-3.5-turbo
furosemide,fɚˈoʊsəmˌaɪd,The General American English pronunciation of 'furosemide' is /fjʊˈroʊsəˌmaɪd/.,gpt-3.5-turbo
furthest,fˈɚθəst,The General American English pronunciation of 'furthest' is /ˈfɝðɪst/.,gpt-3.5-turbo
furze,fˈɚz,/fɝz/,gpt-3.5-turbo
fused,fjˈuːzd,/fjuzd/,gpt-3.5-turbo
fusing,fjˈuːzɪŋ,/fjuzɪŋ/,gpt-3.5-turbo
gaba,gˈɑːbə,The General American English pronunciation of 'gaba' is /ˈɡeɪbə/.,gpt-3.5-turbo
gaffer,gˈæfɚ,The General American English pronunciation of 'gaffer' is /ˈɡæfɚ/.,gpt-3.5-turbo
gaijin,geɪdʒˈiːn,The General American English pronunciation of 'gaijin' is /ˈɡaɪdʒɪn/.,gpt-3.5-turbo
galbanum,gˈælbənəm,The General American English pronunciation of 'galbanum' is /ˈɡælbənəm/.,gpt-3.5-turbo
gallienus,gˈæliənəs,The General American English pronunciation of 'gallienus' is /ɡəˈliːnəs/.,gpt-3.5-turbo
gallinule,gˈælɪnul,The General American English pronunciation of 'gallinule' is /ˈɡælɪˌn(j)ul/.,gpt-3.5-turbo
gambeson,gˈæmbəsən,The General American English pronunciation of 'gambeson' is /ˈɡæmbəsən/.,gpt-3.5-turbo
gamed,gˈeɪmd,The General American English pronunciation of 'gamed' is /ɡeɪmd/.,gpt-3.5-turbo
ganesha,gənˈɛʃə,The General American English pronunciation of 'ganesha' is /ɡəˈnɛʃə/.,gpt-3.5-turbo
gape,gˈeɪp,/gɛɪp/,gpt-3.5-turbo
gaped,gˈeɪpt,The General American English pronunciation of 'gaped' is /ɡeɪpt/.,gpt-3.5-turbo
gapes,gˈeɪps,The General American English pronunciation of 'gapes' is /ɡeɪps/.,gpt-3.5-turbo
gar,gˈɑːɹ,The General American English pronunciation of 'gar' is /ɡɑɹ/.,gpt-3.5-turbo
gard,gˈɑːɹd,The General American English pronunciation of 'gard' is /ɡɑɹd/.,gpt-3.5-turbo
gardenia,gɑɹdˈiːnjə,The General American English pronunciation of 'gardenia' is /ɡɑɹˈdiniə/.,gpt-3.5-turbo
gargantuan,gɑɹgˈæntʃuən,The General American English pronunciation of 'gargantuan' is /ɡɑrˈɡæntʃuən/.,gpt-3.5-turbo
gars,gˈɑːɹz,The General American English pronunciation of 'gars' is /ɡɑɹz/.,gpt-3.5-turbo
gastric,gˈæstɹɪk,The General American English pronunciation of 'gastric' is /ˈɡæstɹɪk/.,gpt-3.5-turbo
gaz,gˈɑːz,The General American English pronunciation of 'gaz' is /ɡæz/.,gpt-3.5-turbo
geezer,gˈiːzɚ,The General American English pronunciation of 'geezer' is /ˈɡiːzɚ/.,gpt-3.5-turbo
gendarme,ʒˈɑːndˌɑɹm,The General American English pronunciation of 'gendarme' is /ˈʒɑndɑrm/.,gpt-3.5-turbo
genera,dʒˈɛnɚə,The General American English pronunciation of 'genera' is /ˈdʒɛnərə/.,gpt-3.5-turbo
gent,dʒˈɛnt,The General American English pronunciation of 'gent' is /dʒɛnt/.,gpt-3.5-turbo
geoghegan,gəhˈeɪgən,The General American English pronunciation of 'geoghegan' is /ˈɡeɪɡən/.,gpt-3.5-turbo
geoid,dʒˈiːɔɪd,The General American English pronunciation of 'geoid' is /ˈdʒiˌɔɪd/.,gpt-3.5-turbo
geordie,dʒˈiːɚdi,The General American English pronunciation of 'geordie' is /ˈdʒɔɹdi/.,gpt-3.5-turbo
germane,dʒɚmˈeɪn,The General American English pronunciation of 'germane' is /dʒɚˈmeɪn/.,gpt-3.5-turbo
geronimo,dʒəɹˈɔːnɪmˌoʊ,The General American English pronunciation of 'geronimo' is /ˌdʒɛɹəˈnimoʊ/.,gpt-3.5-turbo
ghazi,gˈɑːtsi,The General American English pronunciation of 'ghazi' is /ˈɡɑzi/.,gpt-3.5-turbo
giardiasis,dʒˈɑːɹdiəsəs,The General American English pronunciation of 'giardiasis' is /dʒiːɑrdiˈaɪsɪs/.,gpt-3.5-turbo
giddy,gˈɪdi,The General American English pronunciation of 'giddy' is /ˈɡɪdi/.,gpt-3.5-turbo
giggly,gˈɪgəli,The General American English pronunciation of 'giggly' is /ˈɡɪɡli/.,gpt-3.5-turbo
gingerly,dʒˈɪndʒɚli,The General American English pronunciation of 'gingerly' is /ˈdʒɪndʒɚli/.,gpt-3.5-turbo
ginn,dʒˈɪn,The General American English pronunciation of 'ginn' is /ɡɪn/.,gpt-3.5-turbo
glagolitic,glˌægəlˈɪtɪk,The General American English pronunciation of 'glagolitic' is /ɡləˈɡɑlɪtɪk/.,gpt-3.5-turbo
glaringly,glˈɛɹɪŋli,The General American English pronunciation of 'glaringly' is /ˈɡlɛɹɪŋli/.,gpt-3.5-turbo
glassy,glˈæsi,The General American English pronunciation of 'glassy' is /ˈɡlæsi/.,gpt-3.5-turbo
glazes,glˈeɪzəz,The General American English pronunciation of 'glazes' is /ˈɡleɪzɪz/.,gpt-3.5-turbo
gleeful,glˈiːfəl,The General American English pronunciation of 'gleeful' is /ˈɡlifəl/.,gpt-3.5-turbo
gloat,glˈoʊt,The General American English pronunciation of 'gloat' is /ɡloʊt/.,gpt-3.5-turbo
gloating,glˈoʊtɪŋ,The General American English pronunciation of 'gloating' is /ˈɡloʊtɪŋ/.,gpt-3.5-turbo
globish,glˈoʊbɪʃ,The General American English pronunciation of 'globish' is /ˈɡloʊbɪʃ/.,gpt-3.5-turbo
globular,glˈɑːbjəlɚ,The General American English pronunciation of 'globular' is /ˈɡlɑbjəlɚ/.,gpt-3.5-turbo
glories,glˈɔːɹiz,The General American English pronunciation of 'glories' is /ˈɡlɔɹiz/.,gpt-3.5-turbo
gloucestershire,glˈaʊstʃɚʃɛɹ,The General American English pronunciation of 'Gloucestershire' is /ˈɡlɔstərʃɪr/.,gpt-3.5-turbo
glutton,glˈʌtən,The General American English pronunciation of 'glutton' is /ˈɡlʌtən/.,gpt-3.5-turbo
glyn,glˈɪn,The General American English pronunciation of 'glyn' is /ɡlɪn/.,gpt-3.5-turbo
goatee,gˈoʊtˈiː,The General American English pronunciation of 'goatee' is /ɡoʊˈti/.,gpt-3.5-turbo
goatse,gˈoʊts,The General American English pronunciation of 'goatse' is /ɡoʊts/.,gpt-3.5-turbo
godfather,gˈɑːdfˌɑðɚ,The General American English pronunciation of 'godfather' is /ˈɡɑdˌfɑðɚ/.,gpt-3.5-turbo
godfathers,gˈɑːdfˌɑðɚz,The General American English pronunciation of 'godfathers' is /ˈɡɑdˌfɑðɚz/.,gpt-3.5-turbo
godlike,gˈɑːdlˌaɪk,The General American English pronunciation of 'godlike' is /ˈɡɑdˌlaɪk/.,gpt-3.5-turbo
gofer,gˈoʊfɚ,The General American English pronunciation of 'gofer' is /ˈɡoʊfɚ/.,gpt-3.5-turbo
gored,gˈɔːɹd,The General American English pronunciation of 'gored' is /ɡɔɹd/.,gpt-3.5-turbo
gossypol,gˈɑːspˌɔl,The General American English pronunciation of 'gossypol' is /ˈɡɑsɪpɑl/.,gpt-3.5-turbo
gotcha,gˈɑːtʃə,The General American English pronunciation of 'gotcha' is /ˈɡɑtʃə/.,gpt-3.5-turbo
gourde,gˈʊɹd,The General American English pronunciation of 'gourde' is /ɡʊɹd/.,gpt-3.5-turbo
goyle,gˈɔɪl,The General American English pronunciation of 'goyle' is /ɡɔɪl/.,gpt-3.5-turbo
graced,gɹˈeɪst,The General American English pronunciation of 'graced' is /ɡɹeɪst/.,gpt-3.5-turbo
graces,gɹˈeɪsɪz,The General American English pronunciation of 'graces' is /ˈɡɹeɪsɪz/.,gpt-3.5-turbo
gracing,gɹˈeɪsɪŋ,The General American English pronunciation of 'gracing' is /ˈɡɹeɪsɪŋ/.,gpt-3.5-turbo
graith,gɹˈeɪθ,The General American English pronunciation of 'graith' is /ɡɹeɪð/.,gpt-3.5-turbo
grammarian,gɹəmˈɪɹiən,The General American English pronunciation of 'grammarian' is /ɡɹəˈmeɹiən/.,gpt-3.5-turbo
granular,gɹˈænjəlɚ,The General American English pronunciation of 'granular' is /ˈɡɹænjəlɚ/.,gpt-3.5-turbo
gratefully,gɹˈeɪtfəli,The General American English pronunciation of 'gratefully' is /ˈɡɹeɪt.fəl.i/.,gpt-3.5-turbo
gratified,gɹˈætəfˌaɪd,The General American English pronunciation of 'gratified' is /ˈɡɹætɪˌfaɪd/.,gpt-3.5-turbo
gratify,gɹˈætəfˌaɪ,The General American English pronunciation of 'gratify' is /ˈɡɹætɪˌfaɪ/.,gpt-3.5-turbo
gratifying,gɹˈætəfˌaɪɪŋ,The General American English pronunciation of 'gratifying' is /ˈɡɹædəˌfaɪɪŋ/.,gpt-3.5-turbo
gratuitous,gɹətˈuːətəs,The General American English pronunciation of 'gratuitous' is /ɡɹəˈtuːɪtəs/.,gpt-3.5-turbo
gravedigger,gɹˈeɪvdˌiɚ,The General American English pronunciation of 'gravedigger' is /ˈɡɹeɪvˌdɪɡɚ/.,gpt-3.5-turbo
graver,gɹˈeɪvɚ,The General American English pronunciation of 'graver' is /ˈɡɹeɪvəɹ/.,gpt-3.5-turbo
grazer,gɹˈeɪzɚ,The General American English pronunciation of 'grazer' is /ˈɡɹeɪzɚ/.,gpt-3.5-turbo
greaves,gɹˈiːvz,The General American English pronunciation of 'greaves' is /ɡɹivz/.,gpt-3.5-turbo
greenwash,gɹˈiːnwəʃ,The General American English pronunciation of 'greenwash' is /ˈɡɹinwɑʃ/.,gpt-3.5-turbo
grifter,gɹˈɪftɚ,The General American English pronunciation of 'grifter' is /ˈɡɹɪftɚ/.,gpt-3.5-turbo
grimy,gɹˈaɪmi,The General American English pronunciation of 'grimy' is /ˈɡɹaɪmi/.,gpt-3.5-turbo
grounder,gɹˈaʊndɚ,The General American English pronunciation of 'grounder' is /ˈɡɹaʊndɚ/.,gpt-3.5-turbo
growl,gɹˈaʊl,The General American English pronunciation of 'growl' is /ɡɹaʊl/.,gpt-3.5-turbo
growled,gɹˈaʊld,The General American English pronunciation of 'growled' is /ɡɹaʊld/.,gpt-3.5-turbo
growls,gɹˈaʊlz,The General American English pronunciation of 'growls' is /ɡɹaʊlz/.,gpt-3.5-turbo
grump,gɹˈʌmp,The General American English pronunciation of 'grump' is /ɡɹʌmp/.,gpt-3.5-turbo
grumps,gɹˈʌmps,The General American English pronunciation of 'grumps' is /ɡɹʌmps/.,gpt-3.5-turbo
grunter,gɹˈʌntɚ,The General American English pronunciation of 'grunter' is /ˈɡɹʌntər/.,gpt-3.5-turbo
gss,gˈɛs,"I'm sorry, but the word ""gss"" does not exist in the English language, so I cannot provide a phonemic transcription for it. If you have another word or phrase you would like me to analyze, please feel free to provide it.",gpt-3.5-turbo
guanaco,gwənˈɑːkˌoʊ,The General American English pronunciation of 'guanaco' is /ˌɡwɑˈnɑkoʊ/.,gpt-3.5-turbo
guanine,gwˈɑːnˌin,The General American English pronunciation of 'guanine' is /ˈɡwɑnɪn/.,gpt-3.5-turbo
guilted,gˈɪltəd,The General American English pronunciation of 'guilted' is /ˈɡɪltɪd/.,gpt-3.5-turbo
gula,gjˈuːlə,The General American English pronunciation of 'gula' is /ˈɡulə/.,gpt-3.5-turbo
gullible,gˈʌləbəl,The General American English pronunciation of 'gullible' is /ˈɡʌləbəl/.,gpt-3.5-turbo
gust,gˈʌst,The General American English pronunciation of 'gust' is /ɡʌst/.,gpt-3.5-turbo
gusting,gˈʌstɪŋ,/gʌstɪŋ/,gpt-3.5-turbo
gusts,gˈʌsts,The General American English pronunciation of 'gusts' is /ɡʌsts/.,gpt-3.5-turbo
gymnasium,dʒɪmnˈeɪziəm,The General American English pronunciation of 'gymnasium' is /dʒɪmˈneɪziəm/.,gpt-3.5-turbo
gymnastic,dʒɪmnˈæstɪk,The General American English pronunciation of 'gymnastic' is /dʒɪmˈnæstɪk/.,gpt-3.5-turbo
gyrfalcon,gˈaɪɹfˈæklən,The General American English pronunciation of 'gyrfalcon' is /ˈdʒɝˌfɔl.kən/.,gpt-3.5-turbo
hackney,hˈækni,The General American English pronunciation of 'hackney' is /ˈhækni/.,gpt-3.5-turbo
hackneyed,hˈæknid,The General American English pronunciation of 'hackneyed' is /ˈhækniːd/.,gpt-3.5-turbo
haemophilia,hˌɛməfˈɪljə,The General American English pronunciation of 'haemophilia' is /ˌhiːməˈfɪliə/.,gpt-3.5-turbo
hag,hˈæg,The General American English pronunciation of 'hag' is /hæɡ/.,gpt-3.5-turbo
hagiographic,hˌægihˈɑːgɹɪk,The General American English pronunciation of 'hagiographic' is /ˌhæɡiəˈɡɹæfɪk/.,gpt-3.5-turbo
hags,hˈægz,The General American English pronunciation of 'hags' is /hæɡz/.,gpt-3.5-turbo
hague,hˈeɪg,The General American English pronunciation of 'hague' is /heɪɡ/.,gpt-3.5-turbo
hah,hˈɑː,The General American English pronunciation of 'hah' is /hɑː/.,gpt-3.5-turbo
hakka,hˈækə,The General American English pronunciation of 'hakka' is /ˈhækə/.,gpt-3.5-turbo
halation,həlˈeɪʃən,The General American English pronunciation of 'halation' is /həˈleɪʃən/.,gpt-3.5-turbo
halite,hˈælaɪt,The General American English pronunciation of 'halite' is /ˈheɪlaɪt/.,gpt-3.5-turbo
halitosis,həlˈɪtəsɪs,The General American English pronunciation of 'halitosis' is /ˌhæləˈtoʊsɪs/.,gpt-3.5-turbo
halpert,hˈælpɚt,The General American English pronunciation of 'halpert' is /ˈhælpɚt/.,gpt-3.5-turbo
haltwhistle,hˈælθwɪst,The General American English pronunciation of 'haltwhistle' is /ˈhɔltwɪsəl/.,gpt-3.5-turbo
hapsburg,hˈæpsbɚg,The General American English pronunciation of 'hapsburg' is /ˈhæpsbɝɡ/.,gpt-3.5-turbo
haptics,hˈæptɪks,The General American English pronunciation of 'haptics' is /ˈhæptɪks/.,gpt-3.5-turbo
harlequin,hˈɑːɹləkwən,The General American English pronunciation of 'harlequin' is /ˈhɑɹləkwɪn/.,gpt-3.5-turbo
hasty,hˈeɪsti,The General American English pronunciation of 'hasty' is /ˈheɪsti/.,gpt-3.5-turbo
haut,hˈɔːt,The General American English pronunciation of 'haut' is /hoʊt/.,gpt-3.5-turbo
haveing,hˈeɪviɪŋ,The General American English pronunciation of 'having' is /ˈhævɪŋ/.,gpt-3.5-turbo
haywire,hˈeɪwˌaɪɹ,The General American English pronunciation of 'haywire' is /ˈheɪwaɪɹ/.,gpt-3.5-turbo
headword,hˈɛdwɚd,The General American English pronunciation of 'headword' is /ˈhɛdˌwɝd/.,gpt-3.5-turbo
hedera,hˈɛdɚə,The General American English pronunciation of 'hedera' is /ˈhɛdərə/.,gpt-3.5-turbo
heinie,hˈaɪni,The General American English pronunciation of 'heinie' is /ˈhaɪni/.,gpt-3.5-turbo
hellbound,hˈɛlbˌaʊnd,The General American English pronunciation of 'hellbound' is /ˈhɛlbɑʊnd/.,gpt-3.5-turbo
hellespont,hˈɛlɪspˌɑnt,The General American English pronunciation of 'hellespont' is /ˈhɛlɪspɑnt/.,gpt-3.5-turbo
helluva,hˌɛlˈuːvə,The General American English pronunciation of 'helluva' is /həˈlʌvə/.,gpt-3.5-turbo
helms,hˈɛlmz,The General American English pronunciation of 'helms' is /hɛlmz/.,gpt-3.5-turbo
helplessly,hˈɛlpləsli,The General American English pronunciation of 'helplessly' is /ˈhɛlpləsli/.,gpt-3.5-turbo
henceforward,hˈɛnsfˌɔɹdɚ,The General American English pronunciation of 'henceforward' is /ˈhɛnsˌfɔrwərd/.,gpt-3.5-turbo
herbaceous,ɚbˈeɪʃəs,The General American English pronunciation of 'herbaceous' is /ɝˈbeɪʃəs/.,gpt-3.5-turbo
herder,hˈɛɹdɚ,The General American English pronunciation of 'herder' is /ˈhɝdɚ/.,gpt-3.5-turbo
herero,hɚˈiːɹoʊ,The General American English pronunciation of 'herero' is /həˈrɛɹoʊ/.,gpt-3.5-turbo
hermetic,hɚmˈɛtɪk,The General American English pronunciation of 'hermetic' is /hɝˈmɛtɪk/.,gpt-3.5-turbo
hermitian,hɚmˈɪʃən,The General American English pronunciation of 'hermitian' is /hɝˈmɪʃən/.,gpt-3.5-turbo
herring,hˈɛɹɪŋ,The General American English pronunciation of 'herring' is /ˈhɛɹɪŋ/.,gpt-3.5-turbo
hexagram,hˌɛksəgɹˈɑːmbəm,The General American English pronunciation of 'hexagram' is /ˈhɛksəˌɡɹæm/.,gpt-3.5-turbo
hexham,hˈɛksəm,The General American English pronunciation of 'hexham' is /ˈhɛksəm/.,gpt-3.5-turbo
hezekiah,həzˈiːəki,The General American English pronunciation of 'Hezekiah' is /həˈzɛkaɪə/.,gpt-3.5-turbo
hilt,hˈɪlt,The General American English pronunciation of 'hilt' is /hɪlt/.,gpt-3.5-turbo
hinted,hˈɪntəd,The General American English pronunciation of 'hinted' is /ˈhɪntɪd/.,gpt-3.5-turbo
hinting,hˈɪntɪŋ,The General American English pronunciation of 'hinting' is /ˈhɪntɪŋ/.,gpt-3.5-turbo
hob,hˈɑːb,The General American English pronunciation of 'hob' is /hɑb/.,gpt-3.5-turbo
hobo,hˈoʊboʊ,The General American English pronunciation of 'hobo' is /ˈhoʊboʊ/.,gpt-3.5-turbo
hokitika,həkˈɪtɪkə,The General American English pronunciation of 'hokitika' is /hoʊˈkɪtɪkə/.,gpt-3.5-turbo
hokum,hˈoʊkəm,The General American English pronunciation of 'hokum' is /ˈhoʊkəm/.,gpt-3.5-turbo
homed,hˈoʊmd,The General American English pronunciation of 'homed' is /hoʊmd/.,gpt-3.5-turbo
homeric,hoʊmˈɛɹɪk,The General American English pronunciation of 'homeric' is /hoʊˈmɛɹɪk/.,gpt-3.5-turbo
homing,hˈoʊmɪŋ,The General American English pronunciation of 'homing' is /ˈhoʊmɪŋ/.,gpt-3.5-turbo
homo,hˈoʊmoʊ,The General American English pronunciation of 'homo' is /ˈhoʊmoʊ/.,gpt-3.5-turbo
homs,hˈɑːmz,The General American English pronunciation of 'homs' is /hɑmz/.,gpt-3.5-turbo
hone,hˈoʊn,The General American English pronunciation of 'hone' is /hoʊn/.,gpt-3.5-turbo
honed,hˈoʊnd,The General American English pronunciation of 'honed' is /hoʊnd/.,gpt-3.5-turbo
hones,hˈoʊnz,The General American English pronunciation of 'hones' is /hoʊnz/.,gpt-3.5-turbo
honing,hˈoʊnɪŋ,The General American English pronunciation of 'honing' is /ˈhoʊnɪŋ/.,gpt-3.5-turbo
hooding,hˈʊdɪŋ,The General American English pronunciation of 'hooding' is /ˈhʊdɪŋ/.,gpt-3.5-turbo
hosed,hˈoʊzd,The General American English pronunciation of 'hosed' is /hoʊzd/.,gpt-3.5-turbo
hosing,hˈoʊzɪŋ,The General American English pronunciation of 'hosing' is /ˈhoʊzɪŋ/.,gpt-3.5-turbo
hotkey,hˈɑːtki,The General American English pronunciation of 'hotkey' is /ˈhɑtˌki/.,gpt-3.5-turbo
hubert,hjˈuːbɚt,The General American English pronunciation of 'Hubert' is /ˈhjubɚt/.,gpt-3.5-turbo
huey,hjˈuːi,The General American English pronunciation of 'huey' is /ˈhjui/.,gpt-3.5-turbo
huffman,hˈʌfmən,The General American English pronunciation of 'huffman' is /ˈhʌfmən/.,gpt-3.5-turbo
hullabaloo,hˌʌləbəlˈuː,The General American English pronunciation of 'hullabaloo' is /ˌhʌləˈbulu/.,gpt-3.5-turbo
humanism,hjˈuːmənˌɪzəm,The General American English pronunciation of 'humanism' is /ˈhjuməˌnɪzəm/.,gpt-3.5-turbo
